<?php  if ( ! defined('BASEPATH')) exit('No direct script access allowed'); ?>

ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_ch C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 12
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_ch C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 12
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_ch C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 12
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_ch C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 12
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
ERROR - 2014-02-19 03:35:32 --> Severity: Notice  --> Undefined variable: select_gv C:\xampp\htdocs\dkdt\application\views\backend\quanly_detai\index_detai.php 24
